"team","season","opponent","year","month","day","teamscore","opponentscore","location","overtime"
"Mississippi St.","2015-16","Auburn",2016,1,7,60,45,"Home",0
"Mississippi St.","2015-16","Arkansas",2016,1,10,80,55,"Home",0
"Mississippi St.","2015-16","Missouri",2016,1,14,54,66,"Away",0
"Mississippi St.","2015-16","Ole Miss",2016,1,18,79,51,"Home",0
"Mississippi St.","2015-16","Georgia",2016,1,21,43,47,"Away",0
"Mississippi St.","2015-16","South Carolina",2016,1,24,51,57,"Home",0
"Mississippi St.","2015-16","Tennessee",2016,1,28,65,63,"Home",1
"Mississippi St.","2015-16","Arkansas",2016,1,31,65,55,"Away",0
"Mississippi St.","2015-16","LSU",2016,2,4,71,52,"Away",0
"Mississippi St.","2015-16","Missouri",2016,2,7,52,42,"Home",0
"Mississippi St.","2015-16","Texas A&M",2016,2,11,58,64,"Away",0
"Mississippi St.","2015-16","Kentucky",2016,2,18,60,83,"Home",0
"Mississippi St.","2015-16","Ole Miss",2016,2,21,60,51,"Away",0
"Mississippi St.","2015-16","Vanderbilt",2016,2,25,66,61,"Away",0
"Mississippi St.","2015-16","Alabama",2016,2,28,61,52,"Home",0
"Mississippi St.","2015-16","Vanderbilt",2016,3,4,63,46,"Neutral",0
"Mississippi St.","2015-16","Tennessee",2016,3,5,58,48,"Neutral",0
"Mississippi St.","2015-16","South Carolina",2016,3,6,52,66,"Neutral",0
"Mississippi St.","2015-16","Chattanooga",2016,3,18,60,50,"Home",0
"Mississippi St.","2015-16","Michigan St.",2016,3,20,74,72,"Home",0
"Mississippi St.","2015-16","UConn",2016,3,26,38,98,"Neutral",0
"Mississippi Val.","2015-16","Ole Miss",2015,11,13,61,97,"Away",0
"Mississippi Val.","2015-16","Vanderbilt",2015,11,15,39,89,"Away",0
"Mississippi Val.","2015-16","Alabama",2015,11,22,35,98,"Away",0
"Mississippi Val.","2015-16","Mississippi St.",2015,11,24,37,109,"Away",0
"Mississippi Val.","2015-16","Southern Miss.",2015,11,27,55,71,"Away",0
"Mississippi Val.","2015-16","Nicholls St.",2015,11,28,54,63,"Neutral",0
"Mississippi Val.","2015-16","Blue Mountain (MS)",2015,12,1,72,67,"Home",0
"Mississippi Val.","2015-16","UAB",2015,12,5,33,80,"Away",0
"Mississippi Val.","2015-16","Philander Smith",2015,12,14,64,53,"Home",0
"Mississippi Val.","2015-16","Arkansas",2015,12,28,46,86,"Away",0
"Mississippi Val.","2015-16","Ark.-Pine Bluff",2016,1,4,62,60,"Home",0
"Mississippi Val.","2015-16","Alabama St.",2016,1,9,50,100,"Away",0
"Mississippi Val.","2015-16","Alabama A&M",2016,1,11,68,79,"Away",0
"Mississippi Val.","2015-16","Alcorn",2016,1,16,66,81,"Home",0
"Mississippi Val.","2015-16","Southern U.",2016,1,18,36,99,"Home",0
"Mississippi Val.","2015-16","Texas Southern",2016,1,23,38,76,"Away",0
"Mississippi Val.","2015-16","Prairie View",2016,1,25,57,80,"Away",0
"Mississippi Val.","2015-16","Jackson St.",2016,1,30,46,72,"Home",0
"Mississippi Val.","2015-16","Grambling",2016,2,1,52,65,"Home",0
"Mississippi Val.","2015-16","Alabama St.",2016,2,6,51,79,"Home",0
"Mississippi Val.","2015-16","Alabama A&M",2016,2,8,74,84,"Home",0
"Mississippi Val.","2015-16","Alcorn",2016,2,13,39,75,"Away",0
"Mississippi Val.","2015-16","Southern U.",2016,2,15,26,78,"Away",0
"Mississippi Val.","2015-16","Texas Southern",2016,2,20,30,85,"Home",0
"Mississippi Val.","2015-16","Prairie View",2016,2,22,50,81,"Home",0
"Mississippi Val.","2015-16","Jackson St.",2016,2,27,43,70,"Away",0
"Mississippi Val.","2015-16","Grambling",2016,2,29,55,79,"Away",0
"Mississippi Val.","2015-16","Ark.-Pine Bluff",2016,3,5,53,81,"Away",0
"Mississippi Val.","2015-16","Alcorn",2016,3,8,43,62,"Neutral",0
"Ole Miss","2015-16","Mississippi Val.",2015,11,13,97,61,"Home",0
"Ole Miss","2015-16","Louisiana",2015,11,15,78,82,"Home",0
"Ole Miss","2015-16","Missouri St.",2015,11,19,78,91,"Home",0
"Ole Miss","2015-16","Middle Tenn.",2015,11,22,75,84,"Away",0
"Ole Miss","2015-16","Stony Brook",2015,11,27,72,57,"Away",0
"Ole Miss","2015-16","Wagner",2015,11,29,86,49,"Away",0
"Ole Miss","2015-16","Western Ky.",2015,12,2,59,53,"Home",0
"Ole Miss","2015-16","Ark.-Pine Bluff",2015,12,6,80,45,"Home",0
"Ole Miss","2015-16","Southern Miss.",2015,12,12,38,57,"Away",0
"Ole Miss","2015-16","New Orleans",2015,12,14,97,59,"Home",0
"Ole Miss","2015-16","Tulane",2015,12,16,59,61,"Home",0
"Ole Miss","2015-16","McNeese",2015,12,19,96,56,"Home",0
"Ole Miss","2015-16","Alabama A&M",2015,12,29,103,42,"Home",0
"Ole Miss","2015-16","Vanderbilt",2016,1,3,55,52,"Home",0
"Ole Miss","2015-16","LSU",2016,1,7,57,76,"Away",0
"Ole Miss","2015-16","Florida",2016,1,10,65,85,"Home",0
"Ole Miss","2015-16","Texas A&M",2016,1,14,58,81,"Away",0
"Ole Miss","2015-16","Mississippi St.",2016,1,18,51,79,"Away",0
"Ole Miss","2015-16","Kentucky",2016,1,21,73,65,"Home",0
"Ole Miss","2015-16","South Carolina",2016,1,28,62,81,"Away",0
"Ole Miss","2015-16","Missouri",2016,1,31,46,60,"Home",0
"Ole Miss","2015-16","Alabama",2016,2,4,37,48,"Away",0
"Ole Miss","2015-16","Georgia",2016,2,7,56,70,"Away",0
"Ole Miss","2015-16","Auburn",2016,2,11,60,65,"Home",0
"Ole Miss","2015-16","Texas A&M",2016,2,15,48,62,"Home",0
"Ole Miss","2015-16","Tennessee",2016,2,18,51,57,"Away",0
"Ole Miss","2015-16","Mississippi St.",2016,2,21,51,60,"Home",0
"Ole Miss","2015-16","South Carolina",2016,2,25,45,66,"Home",0
"Ole Miss","2015-16","Arkansas",2016,2,28,49,60,"Away",0
"Ole Miss","2015-16","Vanderbilt",2016,3,2,59,74,"Neutral",0
"Missouri","2015-16","Missouri St.",2015,11,13,71,55,"Away",0
"Missouri","2015-16","Ark.-Pine Bluff",2015,11,16,85,34,"Home",0
"Missouri","2015-16","Wichita St.",2015,11,18,57,37,"Away",0
"Missouri","2015-16","Wake Forest",2015,11,22,94,81,"Home",0
"Missouri","2015-16","SIUE",2015,11,24,75,46,"Home",0
"Missouri","2015-16","Northeastern",2015,11,27,69,56,"Neutral",0
"Missouri","2015-16","Saint Mary's (CA)",2015,11,28,95,78,"Away",0
"Missouri","2015-16","Southeast Mo. St.",2015,12,2,74,32,"Home",0
"Missouri","2015-16","LMU (CA)",2015,12,7,80,48,"Home",0
"Missouri","2015-16","Colorado",2015,12,12,79,75,"Away",0
"Missouri","2015-16","Lamar University",2015,12,20,91,57,"Home",0
"Missouri","2015-16","Texas St.",2015,12,21,82,56,"Home",0
"Missouri","2015-16","Charlotte",2015,12,29,88,71,"Home",0
"Missouri","2015-16","Tennessee",2016,1,4,55,71,"Home",0
"Missouri","2015-16","Georgia",2016,1,7,54,48,"Away",0
"Missouri","2015-16","South Carolina",2016,1,10,58,83,"Away",0
"Missouri","2015-16","Mississippi St.",2016,1,14,66,54,"Home",0
"Missouri","2015-16","Arkansas",2016,1,17,52,64,"Away",0
"Missouri","2015-16","Texas A&M",2016,1,21,77,81,"Away",1
"Missouri","2015-16","Florida",2016,1,24,79,64,"Home",0
"Missouri","2015-16","LSU",2016,1,28,52,46,"Home",0
"Missouri","2015-16","Ole Miss",2016,1,31,60,46,"Away",0
"Missouri","2015-16","Georgia",2016,2,4,50,65,"Home",0
"Missouri","2015-16","Mississippi St.",2016,2,7,42,52,"Away",0
"Missouri","2015-16","Alabama",2016,2,11,63,52,"Home",0
"Missouri","2015-16","Arkansas",2016,2,14,69,48,"Home",0
"Missouri","2015-16","Auburn",2016,2,21,69,55,"Away",0
"Missouri","2015-16","Kentucky",2016,2,25,59,69,"Away",0
"Missouri","2015-16","Vanderbilt",2016,2,28,52,56,"Home",0
"Missouri","2015-16","Auburn",2016,3,3,45,47,"Neutral",0
"Missouri","2015-16","BYU",2016,3,19,78,69,"Neutral",0
"Missouri","2015-16","Texas",2016,3,21,55,73,"Away",0
"Monmouth","2015-16","Lehigh",2015,11,13,88,95,"Away",1
"Monmouth","2015-16","Robert Morris",2015,11,19,47,60,"Home",0
"Monmouth","2015-16","Colgate",2015,11,22,86,80,"Away",1
"Monmouth","2015-16","Providence",2015,11,28,59,71,"Away",0
"Monmouth","2015-16","Siena",2015,12,4,63,69,"Home",0
"Monmouth","2015-16","Niagara",2015,12,6,83,60,"Home",0
"Monmouth","2015-16","Princeton",2015,12,8,70,81,"Away",0
"Monmouth","2015-16","Eastern Mich.",2015,12,10,68,78,"Home",0
"Monmouth","2015-16","Fairleigh Dickinson",2015,12,20,75,81,"Away",0
"Monmouth","2015-16","St. Francis Brooklyn",2015,12,29,63,54,"Home",0
"Monmouth","2015-16","La Salle",2015,12,30,50,65,"Home",0
"Monmouth","2015-16","Quinnipiac",2016,1,2,63,60,"Home",0
"Monmouth","2015-16","Saint Peter's",2016,1,6,62,67,"Away",0
"Monmouth","2015-16","Marist",2016,1,10,60,52,"Home",0
"Monmouth","2015-16","Siena",2016,1,15,54,64,"Away",0
"Monmouth","2015-16","Marist",2016,1,17,55,78,"Away",0
"Monmouth","2015-16","Rider",2016,1,21,87,75,"Away",0
"Monmouth","2015-16","Iona",2016,1,24,49,64,"Home",0
"Monmouth","2015-16","Quinnipiac",2016,1,28,58,85,"Away",0
"Monmouth","2015-16","Fairfield",2016,1,30,60,68,"Home",0
"Monmouth","2015-16","Manhattan",2016,2,2,72,62,"Home",0
"Monmouth","2015-16","Iona",2016,2,5,56,68,"Away",0
"Monmouth","2015-16","Canisius",2016,2,7,79,75,"Home",0
"Monmouth","2015-16","Manhattan",2016,2,11,57,56,"Away",0
"Monmouth","2015-16","Fairfield",2016,2,14,70,80,"Away",0
"Monmouth","2015-16","Niagara",2016,2,19,68,55,"Away",0
"Monmouth","2015-16","Canisius",2016,2,21,81,71,"Away",0
"Monmouth","2015-16","Rider",2016,2,25,76,61,"Home",0
"Monmouth","2015-16","Saint Peter's",2016,2,28,71,52,"Home",0
"Monmouth","2015-16","Fairfield",2016,3,5,64,46,"Neutral",0
"Monmouth","2015-16","Quinnipiac",2016,3,6,59,66,"Neutral",0
"Montana St.","2015-16","Seattle U",2015,11,13,80,51,"Away",0
"Montana St.","2015-16","Nevada",2015,11,15,66,53,"Away",0
"Montana St.","2015-16","Portland",2015,11,20,86,57,"Home",0
"Montana St.","2015-16","San Diego",2015,11,24,49,62,"Home",0
"Montana St.","2015-16","Evansville",2015,11,27,81,55,"Neutral",0
"Montana St.","2015-16","Cal Poly",2015,11,28,57,66,"Away",0
"Montana St.","2015-16","Cal St. Fullerton",2015,12,3,89,66,"Home",0
"Montana St.","2015-16","Gonzaga",2015,12,6,52,65,"Away",0
"Montana St.","2015-16","Montana Western",2015,12,15,74,36,"Home",0
"Montana St.","2015-16","Wyoming",2015,12,19,69,75,"Away",1
"Montana St.","2015-16","Carroll (MT)",2015,12,21,74,34,"Home",0
"Montana St.","2015-16","Southern Utah",2015,12,31,86,59,"Home",0
"Montana St.","2015-16","Northern Ariz.",2016,1,2,86,77,"Home",1
"Montana St.","2015-16","Sacramento St.",2016,1,7,80,79,"Away",0
"Montana St.","2015-16","Portland St.",2016,1,9,106,59,"Away",0
"Montana St.","2015-16","North Dakota",2016,1,14,69,61,"Home",0
"Montana St.","2015-16","Northern Colo.",2016,1,16,66,58,"Home",0
"Montana St.","2015-16","Eastern Wash.",2016,1,21,69,81,"Away",0
"Montana St.","2015-16","Idaho",2016,1,23,62,59,"Away",0
"Montana St.","2015-16","Montana",2016,1,30,61,52,"Home",0
"Montana St.","2015-16","Portland St.",2016,2,4,74,64,"Home",0
"Montana St.","2015-16","Sacramento St.",2016,2,6,116,99,"Home",0
"Montana St.","2015-16","Northern Ariz.",2016,2,11,83,72,"Away",0
"Montana St.","2015-16","Southern Utah",2016,2,13,87,66,"Away",0
"Montana St.","2015-16","Montana",2016,2,20,66,70,"Away",0
"Montana St.","2015-16","Weber St.",2016,2,25,92,71,"Home",0
"Montana St.","2015-16","Idaho St.",2016,2,27,82,80,"Home",1
"Montana St.","2015-16","Northern Colo.",2016,3,2,73,80,"Away",0
"Montana St.","2015-16","North Dakota",2016,3,4,76,77,"Away",0
"Montana St.","2015-16","Idaho St.",2016,3,9,50,52,"Neutral",0
"Montana St.","2015-16","Utah",2016,3,18,61,95,"Away",0
"Montana","2015-16","Seattle U",2015,11,15,44,58,"Home",0
"Montana","2015-16","Mont. St.-Northern",2015,11,17,80,32,"Home",0
"Montana","2015-16","Pacific",2015,11,19,64,54,"Home",0
"Montana","2015-16","Portland",2015,11,22,90,67,"Home",0
"Montana","2015-16","Lehigh",2015,11,28,53,80,"Away",0
"Montana","2015-16","Drexel",2015,11,29,58,50,"Neutral",0
"Montana","2015-16","Cal St. Fullerton",2015,12,6,86,51,"Home",0
"Montana","2015-16","Colorado St.",2015,12,10,43,75,"Away",0
"Montana","2015-16","Wyoming",2015,12,12,61,68,"Away",0
"Montana","2015-16","Fla. Atlantic",2015,12,19,83,69,"Home",0
"Montana","2015-16","Utah St.",2015,12,20,86,70,"Home",0
"Montana","2015-16","Northern Ariz.",2015,12,31,81,58,"Home",0
"Montana","2015-16","Southern Utah",2016,1,2,66,60,"Home",0
"Montana","2015-16","Portland St.",2016,1,7,79,58,"Away",0
"Montana","2015-16","Sacramento St.",2016,1,9,75,83,"Away",1
"Montana","2015-16","Northern Colo.",2016,1,14,58,46,"Home",0
"Montana","2015-16","North Dakota",2016,1,16,59,61,"Home",0
"Montana","2015-16","Idaho",2016,1,21,61,78,"Away",0
"Montana","2015-16","Eastern Wash.",2016,1,23,65,67,"Away",0
"Montana","2015-16","Montana St.",2016,1,30,52,61,"Away",0
"Montana","2015-16","Sacramento St.",2016,2,4,90,83,"Home",0
"Montana","2015-16","Portland St.",2016,2,6,76,57,"Home",0
"Montana","2015-16","Southern Utah",2016,2,11,81,50,"Away",0
"Montana","2015-16","Northern Ariz.",2016,2,13,61,57,"Away",0
"Montana","2015-16","Montana St.",2016,2,20,70,66,"Home",0
"Montana","2015-16","Idaho St.",2016,2,25,62,47,"Home",0
"Montana","2015-16","Weber St.",2016,2,27,84,75,"Home",0
"Montana","2015-16","North Dakota",2016,3,2,61,73,"Away",0
"Montana","2015-16","Northern Colo.",2016,3,4,72,66,"Away",1
"Montana","2015-16","Northern Ariz.",2016,3,7,78,63,"Neutral",0
"Montana","2015-16","North Dakota",2016,3,9,62,65,"Neutral",0
"Morehead St.","2015-16","Marshall",2015,11,13,101,104,"Home",0
"Morehead St.","2015-16","Ky. Christian",2015,11,14,121,91,"Home",0
"Morehead St.","2015-16","Kentucky",2015,11,18,57,112,"Away",0
"Morehead St.","2015-16","Georgia St.",2015,11,21,99,90,"Away",0
"Morehead St.","2015-16","Mt. St. Joseph",2015,11,23,117,53,"Home",0
"Morehead St.","2015-16","Chicago St.",2015,11,28,71,75,"Away",0
"Morehead St.","2015-16","Miami (OH)",2015,11,29,57,59,"Away",0
"Morehead St.","2015-16","West Virginia",2015,12,2,56,94,"Away",0
"Morehead St.","2015-16","Lipscomb",2015,12,5,92,77,"Away",0
"Morehead St.","2015-16","Southern Ill.",2015,12,12,69,102,"Away",0
"Morehead St.","2015-16","USC Upstate",2015,12,14,72,86,"Home",0
"Morehead St.","2015-16","Kennesaw St.",2015,12,19,83,77,"Home",0
"Morehead St.","2015-16","Alabama A&M",2015,12,21,112,69,"Home",0
"Morehead St.","2015-16","UC Santa Barbara",2015,12,28,78,93,"Away",0
"Morehead St.","2015-16","Murray St.",2016,1,2,79,83,"Away",0
"Morehead St.","2015-16","Southeast Mo. St.",2016,1,7,79,89,"Home",0
"Morehead St.","2015-16","UT Martin",2016,1,9,67,85,"Home",0
"Morehead St.","2015-16","SIUE",2016,1,14,81,90,"Away",0
"Morehead St.","2015-16","Eastern Ill.",2016,1,16,85,77,"Away",0
"Morehead St.","2015-16","Austin Peay",2016,1,20,75,96,"Home",0
"Morehead St.","2015-16","Jacksonville St.",2016,1,25,67,63,"Home",0
"Morehead St.","2015-16","Tennessee Tech",2016,1,27,75,71,"Home",0
"Morehead St.","2015-16","Eastern Ky.",2016,1,30,93,100,"Away",1
"Morehead St.","2015-16","Belmont",2016,2,3,71,99,"Away",0
"Morehead St.","2015-16","Tennessee St.",2016,2,6,76,78,"Away",0
"Morehead St.","2015-16","Belmont",2016,2,13,74,89,"Home",0
"Morehead St.","2015-16","Tennessee Tech",2016,2,17,69,77,"Away",0
"Morehead St.","2015-16","Eastern Ky.",2016,2,20,77,89,"Home",0
"Morehead St.","2015-16","Tennessee St.",2016,2,24,60,68,"Home",0
"Morehead St.","2015-16","Jacksonville St.",2016,2,27,70,66,"Away",0
"Morgan St.","2015-16","Washington Adventist",2015,11,15,74,36,"Home",0
"Morgan St.","2015-16","James Madison",2015,11,17,31,92,"Away",0
"Morgan St.","2015-16","Brown",2015,11,21,45,72,"Away",0
"Morgan St.","2015-16","Syracuse",2015,11,23,61,90,"Away",0
"Morgan St.","2015-16","Colorado St.",2015,11,27,36,54,"Neutral",0
"Morgan St.","2015-16","Siena",2015,11,28,46,69,"Neutral",0
"Morgan St.","2015-16","Robert Morris",2015,12,2,44,76,"Away",0
"Morgan St.","2015-16","Norfolk St.",2015,12,5,67,58,"Home",0
"Morgan St.","2015-16","Hampton",2015,12,7,51,65,"Home",0
"Morgan St.","2015-16","Virginia Tech",2015,12,9,33,73,"Away",0
"Morgan St.","2015-16","UMBC",2015,12,12,46,65,"Home",0
"Morgan St.","2015-16","Stony Brook",2015,12,14,42,46,"Away",0
"Morgan St.","2015-16","Bucknell",2015,12,22,64,50,"Home",0
"Morgan St.","2015-16","Kansas City",2016,1,2,50,59,"Home",0
"Morgan St.","2015-16","Delaware St.",2016,1,9,56,49,"Home",0
"Morgan St.","2015-16","UMES",2016,1,11,77,69,"Away",1
"Morgan St.","2015-16","Florida A&M",2016,1,16,67,62,"Away",0
"Morgan St.","2015-16","Bethune-Cookman",2016,1,18,48,63,"Away",0
"Morgan St.","2015-16","Howard",2016,1,30,78,66,"Home",0
"Morgan St.","2015-16","Coppin St.",2016,2,1,72,51,"Home",0
"Morgan St.","2015-16","Savannah St.",2016,2,6,66,60,"Away",3
"Morgan St.","2015-16","South Carolina St.",2016,2,8,62,56,"Away",0
"Morgan St.","2015-16","Norfolk St.",2016,2,13,59,56,"Away",0
"Morgan St.","2015-16","Hampton",2016,2,15,47,60,"Away",0
"Morgan St.","2015-16","N.C. Central",2016,2,20,66,55,"Home",0
"Morgan St.","2015-16","N.C. A&T",2016,2,22,55,65,"Home",0
"Morgan St.","2015-16","Coppin St.",2016,2,27,38,82,"Away",0
"Morgan St.","2015-16","UMES",2016,3,3,42,50,"Home",0
"Morgan St.","2015-16","N.C. Central",2016,3,7,52,42,"Neutral",0
"Morgan St.","2015-16","Coppin St.",2016,3,10,53,63,"Neutral",0
"Mount St. Mary's","2015-16","William & Mary",2015,11,13,74,76,"Home",0
"Mount St. Mary's","2015-16","Delaware St.",2015,11,18,54,41,"Away",0
"Mount St. Mary's","2015-16","Campbell",2015,11,21,53,62,"Away",0
"Mount St. Mary's","2015-16","Bucknell",2015,11,24,45,71,"Away",0
"Mount St. Mary's","2015-16","Coppin St.",2015,11,29,55,66,"Away",0
"Mount St. Mary's","2015-16","UMES",2015,12,2,57,50,"Away",0
"Mount St. Mary's","2015-16","Loyola Maryland",2015,12,5,63,65,"Home",0
"Mount St. Mary's","2015-16","Pittsburgh",2015,12,8,57,74,"Away",0
"Mount St. Mary's","2015-16","Howard",2015,12,12,49,62,"Home",0
"Mount St. Mary's","2015-16","Virginia Tech",2015,12,19,42,59,"Away",0
"Mount St. Mary's","2015-16","Niagara",2015,12,29,51,53,"Home",0
"Mount St. Mary's","2015-16","LIU",2016,1,2,51,61,"Home",0
"Mount St. Mary's","2015-16","St. Francis Brooklyn",2016,1,4,66,56,"Home",0
"Mount St. Mary's","2015-16","Central Conn. St.",2016,1,9,54,48,"Home",0
"Mount St. Mary's","2015-16","Bryant",2016,1,11,59,70,"Home",0
"Mount St. Mary's","2015-16","Saint Francis (PA)",2016,1,16,57,87,"Away",0
"Mount St. Mary's","2015-16","Robert Morris",2016,1,18,56,61,"Away",0
"Mount St. Mary's","2015-16","Fairleigh Dickinson",2016,1,24,53,66,"Away",0
"Mount St. Mary's","2015-16","Sacred Heart",2016,1,26,58,61,"Away",0
"Mount St. Mary's","2015-16","Wagner",2016,1,30,64,55,"Home",0
"Mount St. Mary's","2015-16","Robert Morris",2016,2,1,67,74,"Home",0
"Mount St. Mary's","2015-16","LIU",2016,2,6,50,53,"Away",0
"Mount St. Mary's","2015-16","Wagner",2016,2,8,59,50,"Away",0
"Mount St. Mary's","2015-16","Saint Francis (PA)",2016,2,13,64,73,"Home",0
"Mount St. Mary's","2015-16","Fairleigh Dickinson",2016,2,15,71,55,"Home",0
"Mount St. Mary's","2015-16","Bryant",2016,2,20,52,86,"Away",0
"Mount St. Mary's","2015-16","Central Conn. St.",2016,2,22,59,55,"Away",0
"Mount St. Mary's","2015-16","St. Francis Brooklyn",2016,2,27,57,40,"Away",0
"Mount St. Mary's","2015-16","Sacred Heart",2016,2,29,52,60,"Home",0
"Mount St. Mary's","2015-16","Sacred Heart",2016,3,6,47,66,"Away",0
"Murray St.","2015-16","Oakland City",2015,11,13,91,75,"Home",0
"Murray St.","2015-16","Alabama A&M",2015,11,15,76,59,"Away",0
"Murray St.","2015-16","Illinois St.",2015,11,18,76,81,"Away",0
"Murray St.","2015-16","Central Ark.",2015,11,21,51,61,"Home",0
"Murray St.","2015-16","Lipscomb",2015,11,24,85,93,"Away",0
"Murray St.","2015-16","Central Ark.",2015,11,28,40,50,"Away",0
"Murray St.","2015-16","Southern Ill.",2015,12,2,57,70,"Home",0
"Murray St.","2015-16","Evansville",2015,12,5,73,54,"Away",0
"Murray St.","2015-16","Blue Mountain (MS)",2015,12,14,89,64,"Home",0
"Murray St.","2015-16","Jacksonville",2015,12,17,54,79,"Away",0
"Murray St.","2015-16","Florida St.",2015,12,19,59,101,"Away",0
"Murray St.","2015-16","Morehead St.",2016,1,2,83,79,"Home",0
"Murray St.","2015-16","Tennessee Tech",2016,1,7,56,50,"Home",0
"Murray St.","2015-16","Jacksonville St.",2016,1,9,71,74,"Home",0
"Murray St.","2015-16","Belmont",2016,1,14,61,87,"Away",0
"Murray St.","2015-16","Tennessee St.",2016,1,16,58,69,"Away",0
"Murray St.","2015-16","Eastern Ky.",2016,1,20,60,72,"Away",0
"Murray St.","2015-16","SIUE",2016,1,23,61,64,"Home",0
"Murray St.","2015-16","Eastern Ill.",2016,1,27,66,56,"Home",0
"Murray St.","2015-16","UT Martin",2016,1,30,62,92,"Away",0
"Murray St.","2015-16","Southeast Mo. St.",2016,2,3,59,96,"Away",0
"Murray St.","2015-16","Austin Peay",2016,2,6,75,72,"Home",0
"Murray St.","2015-16","SIUE",2016,2,10,79,76,"Away",0
"Murray St.","2015-16","Southeast Mo. St.",2016,2,13,80,61,"Home",0
"Murray St.","2015-16","Eastern Ill.",2016,2,17,74,71,"Away",1
"Murray St.","2015-16","Austin Peay",2016,2,20,72,81,"Away",0
"Murray St.","2015-16","UT Martin",2016,2,27,49,70,"Home",0
"Murray St.","2015-16","UT Martin",2016,3,2,78,76,"Neutral",0
"Murray St.","2015-16","Eastern Ky.",2016,3,4,52,63,"Neutral",0
"UNC Asheville","2015-16","ETSU",2015,11,13,68,74,"Away",0
"UNC Asheville","2015-16","Wofford",2015,11,17,70,63,"Away",0
"UNC Asheville","2015-16","Montreat",2015,11,20,89,41,"Home",0
"UNC Asheville","2015-16","Western Caro.",2015,11,24,67,45,"Away",0
"UNC Asheville","2015-16","USC Upstate",2015,11,27,68,59,"Home",0
"UNC Asheville","2015-16","Presbyterian",2015,11,30,72,63,"Away",0
"UNC Asheville","2015-16","Warren Wilson",2015,12,5,108,47,"Home",0
"UNC Asheville","2015-16","UNC Greensboro",2015,12,10,95,52,"Home",0
"UNC Asheville","2015-16","Coastal Carolina",2015,12,14,63,52,"Away",0
"UNC Asheville","2015-16","Furman",2015,12,18,84,71,"Home",0
"UNC Asheville","2015-16","Clemson",2015,12,21,49,67,"Away",0
"UNC Asheville","2015-16","Winthrop",2015,12,29,63,55,"Home",0
"UNC Asheville","2015-16","Campbell",2016,1,2,72,58,"Away",0
"UNC Asheville","2015-16","Liberty",2016,1,4,53,71,"Away",0
"UNC Asheville","2015-16","Charleston So.",2016,1,9,58,50,"Away",0
"UNC Asheville","2015-16","Longwood",2016,1,12,81,42,"Home",0
"UNC Asheville","2015-16","Gardner-Webb",2016,1,16,56,58,"Home",0
"UNC Asheville","2015-16","High Point",2016,1,23,82,81,"Away",0
"UNC Asheville","2015-16","Presbyterian",2016,1,26,68,59,"Home",0
"UNC Asheville","2015-16","Radford",2016,1,30,54,46,"Away",0
